survey,sheet,variable,code,label,code_num
npa,Biomedical level,BIORESPC,1,Did not proceed to Biomedical component,1
npa,Biomedical level,BIORESPC,2,Biomedical participant,2
npa,Biomedical level,MONTHCOL,01,January,1
npa,Biomedical level,MONTHCOL,02,February,2
npa,Biomedical level,MONTHCOL,03,March,3
npa,Biomedical level,MONTHCOL,04,April,4
npa,Biomedical level,MONTHCOL,05,May,5
npa,Biomedical level,MONTHCOL,06,June,6
npa,Biomedical level,MONTHCOL,07,July,7
npa,Biomedical level,MONTHCOL,08,August,8
npa,Biomedical level,MONTHCOL,09,September,9
npa,Biomedical level,MONTHCOL,10,October,10
npa,Biomedical level,MONTHCOL,11,November,11
npa,Biomedical level,MONTHCOL,12,December,12
npa,Biomedical level,MONTHCOL,97,Not applicable,97
npa,Biomedical level,MONTHCOL,98,Not reported,98
npa,Biomedical level,CHOLNTR,0,Not applicable,0
npa,Biomedical level,CHOLNTR,1,Normal total cholesterol,1
npa,Biomedical level,CHOLNTR,2,Abnormal total cholesterol,2
npa,Biomedical level,CHOLNTR,8,Not reported,8
npa,Biomedical level,CHOLRESB,01,Less than 4.0,1
npa,Biomedical level,CHOLRESB,02,4.0 to less than 4.5,2
npa,Biomedical level,CHOLRESB,03,4.5 to less than 5.0,3
npa,Biomedical level,CHOLRESB,04,5.0 to less than 5.5,4
npa,Biomedical level,CHOLRESB,05,5.5 to less than 6.0,5
npa,Biomedical level,CHOLRESB,06,6.0 to less than 6.5,6
npa,Biomedical level,CHOLRESB,07,6.5 to less than 7.0,7
npa,Biomedical level,CHOLRESB,08,7.0 or more,8
npa,Biomedical level,CHOLRESB,97,Not applicable,97
npa,Biomedical level,CHOLRESB,98,Not reported,98
npa,Biomedical level,HDLCHNTR,0,Not applicable,0
npa,Biomedical level,HDLCHNTR,1,Normal HDL cholesterol (non sex dependent),1
npa,Biomedical level,HDLCHNTR,2,Abnormal HDL cholesterol (non sex dependent),2
npa,Biomedical level,HDLCHNTR,8,Not reported,8
npa,Biomedical level,HDLCHSEX,0,Not applicable,0
npa,Biomedical level,HDLCHSEX,1,Normal HDL cholesterol (sex dependent),1
npa,Biomedical level,HDLCHSEX,2,Abnormal HDL cholesterol (sex dependent),2
npa,Biomedical level,HDLCHSEX,8,Not reported,8
npa,Biomedical level,HDLCHREB,1,Less than 1.0,1
npa,Biomedical level,HDLCHREB,2,1.0 to less than 1.3,2
npa,Biomedical level,HDLCHREB,3,1.3 to less than 1.5,3
npa,Biomedical level,HDLCHREB,4,1.5 to less than 2.0,4
npa,Biomedical level,HDLCHREB,5,2.0 to less than 2.5,5
npa,Biomedical level,HDLCHREB,6,2.5 or more,6
npa,Biomedical level,HDLCHREB,7,Not applicable,7
npa,Biomedical level,HDLCHREB,8,Not reported,8
npa,Biomedical level,LDLNTR,0,Not applicable,0
npa,Biomedical level,LDLNTR,1,Normal LDL cholesterol,1
npa,Biomedical level,LDLNTR,2,Abnormal LDL cholesterol,2
npa,Biomedical level,LDLNTR,8,Not reported,8
npa,Biomedical level,LDLRESB,01,Less than 1.5,1
npa,Biomedical level,LDLRESB,02,1.5 to less than 2.0,2
npa,Biomedical level,LDLRESB,03,2.0 to less than 2.5,3
npa,Biomedical level,LDLRESB,04,2.5 to less than 3.0,4
npa,Biomedical level,LDLRESB,05,3.0 to less than 3.5,5
npa,Biomedical level,LDLRESB,06,3.5 to less than 4.0,6
npa,Biomedical level,LDLRESB,07,4.0 to less than 4.5,7
npa,Biomedical level,LDLRESB,08,4.5 or more,8
npa,Biomedical level,LDLRESB,97,Not applicable,97
npa,Biomedical level,LDLRESB,98,Not reported,98
npa,Biomedical level,TRIGNTR,0,Not applicable,0
npa,Biomedical level,TRIGNTR,1,Normal triglycerides,1
npa,Biomedical level,TRIGNTR,2,Abnormal triglycerides,2
npa,Biomedical level,TRIGNTR,8,Not reported,8
npa,Biomedical level,TRIGRESB,01,Less than 0.5,1
npa,Biomedical level,TRIGRESB,02,0.5 to less than 1.0,2
npa,Biomedical level,TRIGRESB,03,1.0 to less than 1.5,3
npa,Biomedical level,TRIGRESB,04,1.5 to less than 2.0,4
npa,Biomedical level,TRIGRESB,05,2.0 to less than 2.5,5
npa,Biomedical level,TRIGRESB,06,2.5 to less than 3.0,6
npa,Biomedical level,TRIGRESB,07,3.0 or more,7
npa,Biomedical level,TRIGRESB,97,Not applicable,97
npa,Biomedical level,TRIGRESB,98,Not reported,98
npa,Biomedical level,APOBNTR,0,Not applicable,0
npa,Biomedical level,APOBNTR,1,Normal ApoB,1
npa,Biomedical level,APOBNTR,2,Abnormal ApoB,2
npa,Biomedical level,APOBNTR,8,Not reported,8
npa,Biomedical level,APOBRESB,01,0.7 or less,1
npa,Biomedical level,APOBRESB,02,More than 0.7 to 0.8,2
npa,Biomedical level,APOBRESB,03,More than 0.8 to 0.9,3
npa,Biomedical level,APOBRESB,04,More than 0.9 to 1.0,4
npa,Biomedical level,APOBRESB,05,More than 1.0 to 1.1,5
npa,Biomedical level,APOBRESB,06,More than 1.1 to 1.2,6
npa,Biomedical level,APOBRESB,07,More than 1.2 to 1.3,7
npa,Biomedical level,APOBRESB,08,More than 1.3 to 1.4,8
npa,Biomedical level,APOBRESB,09,More than 1.4,9
npa,Biomedical level,APOBRESB,97,Not applicable,97
npa,Biomedical level,APOBRESB,98,Not reported,98
npa,Biomedical level,CVDMEDST,0,Not applicable,0
npa,Biomedical level,CVDMEDST,1,Has dyslipidaemia (using lipid medication and has abnormal lipid levels),1
npa,Biomedical level,CVDMEDST,2,Has dyslipidaemia (using lipid medication and has normal lipid levels),2
npa,Biomedical level,CVDMEDST,3,Has dyslipidaemia (not using lipid medication and has abnormal results),3
npa,Biomedical level,CVDMEDST,4,Does not have dyslipidaemia,4
npa,Biomedical level,CVDMEDST,8,Not reported,8
npa,Biomedical level,GLUCFPD,0,Not applicable,0
npa,Biomedical level,GLUCFPD,1,Fasting plasma glucose indicates no diabetes,1
npa,Biomedical level,GLUCFPD,2,Impaired fasting plasma glucose,2
npa,Biomedical level,GLUCFPD,3,Fasting plasma glucose indicates diabetes,3
npa,Biomedical level,GLUCFPD,8,Not reported,8
npa,Biomedical level,GLUCFREB,01,Less than 4.5,1
npa,Biomedical level,GLUCFREB,02,4.5 to less than 5.0,2
npa,Biomedical level,GLUCFREB,03,5.0 to less than 5.5,3
npa,Biomedical level,GLUCFREB,04,5.5 to less than 6.1,4
npa,Biomedical level,GLUCFREB,05,6.1 to less than 7.0,5
npa,Biomedical level,GLUCFREB,06,7.0 to less than 7.5,6
npa,Biomedical level,GLUCFREB,07,7.5 or more,7
npa,Biomedical level,GLUCFREB,97,Not applicable,97
npa,Biomedical level,GLUCFREB,98,Not reported,98
npa,Biomedical level,DIAHBRSK,0,Not applicable,0
npa,Biomedical level,DIAHBRSK,1,Normal - HbA1c <6.0%,1
npa,Biomedical level,DIAHBRSK,2,At risk of diabetes - HbA1c 6.0 - 6.4 %,2
npa,Biomedical level,DIAHBRSK,3,Indicates diabetes - HbA1c greater than or equal to 6.5%,3
npa,Biomedical level,DIAHBRSK,8,Not reported,8
npa,Biomedical level,HBA1PREB,1,Less than 5.0,1
npa,Biomedical level,HBA1PREB,2,5.0 to less than 5.5,2
npa,Biomedical level,HBA1PREB,3,5.5 to less than 6.0,3
npa,Biomedical level,HBA1PREB,4,6.0 to less than 6.5,4
npa,Biomedical level,HBA1PREB,5,6.5 to less than 7.0,5
npa,Biomedical level,HBA1PREB,6,7.0 or more,6
npa,Biomedical level,HBA1PREB,7,Not applicable,7
npa,Biomedical level,HBA1PREB,8,Not reported,8
npa,Biomedical level,DIAHMRSK,0,Not applicable,0
npa,Biomedical level,DIAHMRSK,1,Normal - HbA1c <42 mmol/mol,1
npa,Biomedical level,DIAHMRSK,2,At risk of diabetes - HbA1c 42-47 mmol/mol,2
npa,Biomedical level,DIAHMRSK,3,Indicates diabetes - HbA1c greater than or equal to 48 mmol/mol,3
npa,Biomedical level,DIAHMRSK,8,Not reported,8
npa,Biomedical level,HBA1MREB,1,Less than 36,1
npa,Biomedical level,HBA1MREB,2,36 to less than 39,2
npa,Biomedical level,HBA1MREB,3,39 to less than 42,3
npa,Biomedical level,HBA1MREB,4,42 to less than 45,4
npa,Biomedical level,HBA1MREB,5,45 to less than 48,5
npa,Biomedical level,HBA1MREB,6,48 or more,6
npa,Biomedical level,HBA1MREB,7,Not applicable,7
npa,Biomedical level,HBA1MREB,8,Not stated,8
npa,Biomedical level,DIABPRVE,0,Not applicable,0
npa,Biomedical level,DIABPRVE,1,Has diabetes - Known diabetes,1
npa,Biomedical level,DIABPRVE,2,Has diabetes - Newly diagnosed diabetes,2
npa,Biomedical level,DIABPRVE,3,Does not have diabetes - Normal,3
npa,Biomedical level,DIABPRVE,4,Does not have diabetes - At risk of diabetes,4
npa,Biomedical level,DIABPRVE,8,Not reported,8
npa,Biomedical level,DIABFPGE,0,Not applicable,0
npa,Biomedical level,DIABFPGE,1,Has diabetes - Known diabetes,1
npa,Biomedical level,DIABFPGE,2,Has diabetes - Newly diagnosed diabetes,2
npa,Biomedical level,DIABFPGE,3,Does not have diabetes - Normal fasting plasma glucose,3
npa,Biomedical level,DIABFPGE,4,Does not have diabetes - Impaired fasting plasma glucose,4
npa,Biomedical level,DIABFPGE,8,Not reported,8
npa,Biomedical level,ACRNTR,0,Not applicable,0
npa,Biomedical level,ACRNTR,1,No presence of albuminuria,1
npa,Biomedical level,ACRNTR,2,Presence of albuminuria,2
npa,Biomedical level,ACRNTR,8,Not reported,8
npa,Biomedical level,ACRIPA,0,Not applicable,0
npa,Biomedical level,ACRIPA,1,Normoalbuminuria,1
npa,Biomedical level,ACRIPA,2,Microalbuminuria,2
npa,Biomedical level,ACRIPA,3,Macroalbuminuria,3
npa,Biomedical level,ACRIPA,8,Not reported,8
npa,Biomedical level,EGFRIMP,0,Not applicable,0
npa,Biomedical level,EGFRIMP,1,Normal eGFR,1
npa,Biomedical level,EGFRIMP,2,Impaired eGFR,2
npa,Biomedical level,EGFRIMP,8,Not reported,8
npa,Biomedical level,EGFRKDSA,0,Not applicable,0
npa,Biomedical level,EGFRKDSA,1,No indicators of CKD,1
npa,Biomedical level,EGFRKDSA,2,Stage 1,2
npa,Biomedical level,EGFRKDSA,3,Stage 2,3
npa,Biomedical level,EGFRKDSA,4,Stage 3a,4
npa,Biomedical level,EGFRKDSA,5,Stage 3b,5
npa,Biomedical level,EGFRKDSA,6,Stage 4-5,6
npa,Biomedical level,EGFRKDSA,8,Not reported,8
npa,Biomedical level,EGFRRESB,1,90 or more,1
npa,Biomedical level,EGFRRESB,2,75 to 89,2
npa,Biomedical level,EGFRRESB,3,60 to 74,3
npa,Biomedical level,EGFRRESB,4,45 to 59,4
npa,Biomedical level,EGFRRESB,5,30 to 44,5
npa,Biomedical level,EGFRRESB,6,Less than 30,6
npa,Biomedical level,EGFRRESB,7,Not applicable,7
npa,Biomedical level,EGFRRESB,8,Not reported,8
npa,Biomedical level,ALTNTR,0,Not applicable,0
npa,Biomedical level,ALTNTR,1,Normal ALT,1
npa,Biomedical level,ALTNTR,2,Abnormal ALT,2
npa,Biomedical level,ALTNTR,8,Not reported,8
npa,Biomedical level,ALTRESB,1,Less than 10,1
npa,Biomedical level,ALTRESB,2,10 to less than 15,2
npa,Biomedical level,ALTRESB,3,15 to less than 20,3
npa,Biomedical level,ALTRESB,4,20 to less than 25,4
npa,Biomedical level,ALTRESB,5,25 to less than 30,5
npa,Biomedical level,ALTRESB,6,30 to less than 35,6
npa,Biomedical level,ALTRESB,7,35 to less than 40,7
npa,Biomedical level,ALTRESB,8,40 to less than 45,8
npa,Biomedical level,ALTRESB,9,45 to less than 50,9
npa,Biomedical level,ALTRESB,10,50 or more,10
npa,Biomedical level,ALTRESB,97,Not applicable,97
npa,Biomedical level,ALTRESB,98,Not reported,98
npa,Biomedical level,GGTNTR,1,Normal GGT,1
npa,Biomedical level,GGTNTR,2,Abnormal GGT,2
npa,Biomedical level,GGTNTR,8,Not reported,8
npa,Biomedical level,GGTRESB,1,10 or less,1
npa,Biomedical level,GGTRESB,2,More than 10 to 15,2
npa,Biomedical level,GGTRESB,3,More than 15 to 20,3
npa,Biomedical level,GGTRESB,4,More than 20 to 25,4
npa,Biomedical level,GGTRESB,5,More than 25 to 30,5
npa,Biomedical level,GGTRESB,6,More than 30 to 35,6
npa,Biomedical level,GGTRESB,7,More than 35 to 40,7
npa,Biomedical level,GGTRESB,8,More than 40 to 45,8
npa,Biomedical level,GGTRESB,9,More than 45 to 50,9
npa,Biomedical level,GGTRESB,10,More than 50 to 55,10
npa,Biomedical level,GGTRESB,11,More than 55 to 60,11
npa,Biomedical level,GGTRESB,12,More than 60,12
npa,Biomedical level,GGTRESB,97,Not applicable,97
npa,Biomedical level,GGTRESB,98,Not reported,98
npa,Biomedical level,COTINIES,0,Not applicable,0
npa,Biomedical level,COTINIES,1,Cotinine levels greater than or equal to 140nmol/L,1
npa,Biomedical level,COTINIES,2,Cotinine levels less than 140nmol/L,2
npa,Biomedical level,COTINIES,8,Not reported,8
npa,Biomedical level,FOLATREB,1,Less than 8.0,1
npa,Biomedical level,FOLATREB,2,8.0 to less than 11.0,2
npa,Biomedical level,FOLATREB,3,11.0 to less than 15.0,3
npa,Biomedical level,FOLATREB,4,15.0 to less than 20.0,4
npa,Biomedical level,FOLATREB,5,20.0 to less than 25.0,5
npa,Biomedical level,FOLATREB,6,25.0 to less than 30.0,6
npa,Biomedical level,FOLATREB,7,30.0 to less than 35.0,7
npa,Biomedical level,FOLATREB,8,35.0 to less than 40.0,8
npa,Biomedical level,FOLATREB,9,40.0 to less than 45.0,9
npa,Biomedical level,FOLATREB,10,45.0 or more,10
npa,Biomedical level,FOLATREB,97,Not applicable,97
npa,Biomedical level,FOLATREB,98,Not reported,98
npa,Biomedical level,B12RESB,1,Less than 145,1
npa,Biomedical level,B12RESB,2,145 to less than 180,2
npa,Biomedical level,B12RESB,3,180 to less than 220,3
npa,Biomedical level,B12RESB,4,220 to less than 300,4
npa,Biomedical level,B12RESB,5,300 to less than 400,5
npa,Biomedical level,B12RESB,6,400 to less than 500,6
npa,Biomedical level,B12RESB,7,500 to less than 600,7
npa,Biomedical level,B12RESB,8,600 to less than 800,8
npa,Biomedical level,B12RESB,9,800 or more,9
npa,Biomedical level,B12RESB,97,Not applicable,97
npa,Biomedical level,B12RESB,98,Not reported,98
npa,Biomedical level,HBDAP,0,Not applicable,0
npa,Biomedical level,HBDAP,1,Normal haemoglobin,1
npa,Biomedical level,HBDAP,2,At risk of anaemia,2
npa,Biomedical level,HBDAP,8,Not reported,8
npa,Biomedical level,FERRCRPB,1,Less than 12,1
npa,Biomedical level,FERRCRPB,2,12 to less than 15,2
npa,Biomedical level,FERRCRPB,3,15 to less than 20,3
npa,Biomedical level,FERRCRPB,4,20 to less than 30,4
npa,Biomedical level,FERRCRPB,5,30 to less than 50,5
npa,Biomedical level,FERRCRPB,6,50 to less than 150,6
npa,Biomedical level,FERRCRPB,7,150 to less than 200,7
npa,Biomedical level,FERRCRPB,8,200 to less than 300,8
npa,Biomedical level,FERRCRPB,9,300 to less than 500,9
npa,Biomedical level,FERRCRPB,10,500 to less than 750,10
npa,Biomedical level,FERRCRPB,11,750 or more,11
npa,Biomedical level,FERRCRPB,97,Not applicable,97
npa,Biomedical level,FERRCRPB,98,Not stated,98
npa,Biomedical level,SOLTRREB,1,1.5 or less,1
npa,Biomedical level,SOLTRREB,2,More than 1.5 to 2.0,2
npa,Biomedical level,SOLTRREB,3,More than 2.0 to 2.5,3
npa,Biomedical level,SOLTRREB,4,More than 2.5 to 3.0,4
npa,Biomedical level,SOLTRREB,5,More than 3.0 to 4.0,5
npa,Biomedical level,SOLTRREB,6,More than 4.0,6
npa,Biomedical level,SOLTRREB,7,Not applicable,7
npa,Biomedical level,SOLTRREB,8,Not reported,8
npa,Biomedical level,VDLCMRGT,0,Not applicable,0
npa,Biomedical level,VDLCMRGT,1,Adequate vitamin D levels (>= 50 nmol/L),1
npa,Biomedical level,VDLCMRGT,2,Mild vitamin D deficiency (30-49 nmol/L),2
npa,Biomedical level,VDLCMRGT,3,Moderate/Severe vitamin D deficiency (<30 nmol/L),3
npa,Biomedical level,VDLCMRGT,8,Not reported,8
npa,Biomedical level,VDLCMREB,1,Less than 20,1
npa,Biomedical level,VDLCMREB,2,20 to less than 30,2
npa,Biomedical level,VDLCMREB,3,30 to less than 40,3
npa,Biomedical level,VDLCMREB,4,40 to less than 50,4
npa,Biomedical level,VDLCMREB,5,50 to less than 60,5
npa,Biomedical level,VDLCMREB,6,60 to less than 70,6
npa,Biomedical level,VDLCMREB,7,70 to less than 80,7
npa,Biomedical level,VDLCMREB,8,80 to less than 90,8
npa,Biomedical level,VDLCMREB,9,90 to less than 100,9
npa,Biomedical level,VDLCMREB,10,100 to less than 110,10
npa,Biomedical level,VDLCMREB,11,110 to less than 120,11
npa,Biomedical level,VDLCMREB,12,120 to less than 130,12
npa,Biomedical level,VDLCMREB,13,130 or more,13
npa,Biomedical level,VDLCMREB,97,Not applicable,97
npa,Biomedical level,VDLCMREB,98,Not reported,98
npa,ADG level,ADGFOOD,1,Grain and cereals (serves),1
npa,ADG level,ADGFOOD,2,Wholgrain or high fibre grain and cereals (serves),2
npa,ADG level,ADGFOOD,3,Refined grains and cereals (serves),3
npa,ADG level,ADGFOOD,4,Vegetables and legumes (serves),4
npa,ADG level,ADGFOOD,5,Green and Brassica Vegetables (serves),5
npa,ADG level,ADGFOOD,6,Orange vegeatebles,6
npa,ADG level,ADGFOOD,7,Starchy vegetables,7
npa,ADG level,ADGFOOD,8,Legumes as a vegetable (serves),8
npa,ADG level,ADGFOOD,9,Other vegetables (serves),9
npa,ADG level,ADGFOOD,10,Fruit (serves),10
npa,ADG level,ADGFOOD,11,Fresh/canned fruit (serves),11
npa,ADG level,ADGFOOD,12,Dried fruit (serves),12
npa,ADG level,ADGFOOD,13,Fruit juice (serves),13
npa,ADG level,ADGFOOD,14,"Milk, yoghurt, cheese and/or alternatives (serves)",14
npa,ADG level,ADGFOOD,15,Higher fat dairy foods (>10 pc. fat),15
npa,ADG level,ADGFOOD,16,Higher fat cheese (serves),16
npa,ADG level,ADGFOOD,17,Higher fat milk powder only (serves),17
npa,ADG level,ADGFOOD,18,Medium fat (MF) dairy foods (4-10g% fat),18
npa,ADG level,ADGFOOD,19,Medium fat milk (serves),19
npa,ADG level,ADGFOOD,20,Medium fat evaporated milk (serves),20
npa,ADG level,ADGFOOD,21,Medium fat condensed milk (serves),21
npa,ADG level,ADGFOOD,22,"Medium fat cheese, hard and soft (serves)",22
npa,ADG level,ADGFOOD,23,"Medium fat cheese, fresh (serves)",23
npa,ADG level,ADGFOOD,24,"Medium fat yoghurt, dairy based (serves)",24
npa,ADG level,ADGFOOD,25,"Medium fat milk alternative beverage, calcium enriched (serves)",25
npa,ADG level,ADGFOOD,26,Medium fat dairy-based snack foods (serves),26
npa,ADG level,ADGFOOD,27,Lower fat (LF) dairy foods (<4% fat),27
npa,ADG level,ADGFOOD,28,Lower fat milk (serves),28
npa,ADG level,ADGFOOD,29,Lower fat evaporated milk (serves),29
npa,ADG level,ADGFOOD,30,Lower fat condensed milk (serves),30
npa,ADG level,ADGFOOD,31,"Lower fat cheese, hard and soft (serves)",31
npa,ADG level,ADGFOOD,32,"Lower fat cheese, fresh (serves)",32
npa,ADG level,ADGFOOD,33,"Lower fat yoghurt, dairy based (serves)",33
npa,ADG level,ADGFOOD,34,"Lower fat milk alternative beverage, calcium enriched (serves)",34
npa,ADG level,ADGFOOD,35,Lower fat dairy-based snack foods (serves),35
npa,ADG level,ADGFOOD,36,Lower fat milk powder only (serves),36
npa,ADG level,ADGFOOD,37,"Meats, poultry, fish, eggs, tofu, nuts and seeds and legumes/beans (serves)",37
npa,ADG level,ADGFOOD,38,"Meats, poultry and alternatives, ADG criteria (serves)",38
npa,ADG level,ADGFOOD,39,Red meat unprocessed (<10 pc. fat) (serves),39
npa,ADG level,ADGFOOD,40,Poultry unprocessed (<10 pc. fat) (serves),40
npa,ADG level,ADGFOOD,41,Fish and seafood (serves),41
npa,ADG level,ADGFOOD,42,Eggs (serves),42
npa,ADG level,ADGFOOD,43,Legumes as meat alternative (serves),43
npa,ADG level,ADGFOOD,44,Nuts and seeds (serves),44
npa,ADG level,ADGFOOD,45,"Meats, poultry and alternatives, non-ADG criteria (discretionary) (serves)",45
npa,ADG level,ADGFOOD,46,Red meat unprocessed (=10 pc. fat) (serves),46
npa,ADG level,ADGFOOD,47,Red meat processed (<10 pc fat) (serves),47
npa,ADG level,ADGFOOD,48,Red meat processed (=10 pc. fat) (serves),48
npa,ADG level,ADGFOOD,49,Poultry unprocessed (=10 pc. fat) (serves),49
npa,ADG level,ADGFOOD,50,Poultry processed (<10 pc. fat) (serves),50
npa,ADG level,ADGFOOD,51,Poultry processed (=10 pc. fat) (serves),51
npa,ADG level,ADGFOOD,52,Unsaturated spreads and oils (serves),52
